specfile,id,OBJECT,cgm_name,gal_ra,gal_dec,z,OII_flux,OII_flux_sig,OII_LQ,Hbeta_flux,Hbeta_flux_sig,Hbeta_LQ,OIII_flux,OIII_flux_sig,OIII_LQ,Halpha_flux,Halpha_flux_sig,Halpha_LQ,NII_flux,NII_flux_sig,NII_LQ,SIIa_flux,SIIa_flux_sig,SIIa_LQ,SIIb_flux,SIIb_flux_sig,SIIb_LQ,Comment
J102222.66+013157.0.fits,J102222.66+013157.0._04,J1022+0132,J1022+0132_112_59,155.5944214,1.532500029,0.47903,8.77E-17,4.22E-18,1,7.30E-17,1.68E-18,1,6.95E-17,1.96E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102222.72+013307.0.fits,J102222.72+013307.0._04,J1022+0132,J1022+0132_49_74,155.5946655,1.551939964,0.3901778,1.22E-17,4.33E-18,0,2.06E-17,1.44E-18,1,1.29E-17,1.57E-18,1,2.59E-17,6.49E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102224.27+012934.1.fits,J102224.27+012934.1._03,J1022+0132,J1022+0132_154_183,155.6011353,1.492799997,0.5076339,3.48E-17,1.34E-17,1,6.81E-17,8.91E-18,1,4.50E-17,2.26E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,variance line is nuts
J102224.96+012935.2.fits,J102224.96+012935.2._04,J1022+0132,J1022+0132_151_187,155.6040192,1.493109941,0.7782866,8.51E-17,3.18E-18,1,6.97E-17,2.26E-18,1,8.79E-17,2.43E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102225.03+013144.6.fits,J102225.03+013144.6._02,J1022+0132,J1022+0132_111_97,155.6042938,1.529060006,0.4798,6.45E-17,6.34E-18,1,3.94E-17,2.68E-18,1,2.06E-17,2.28E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102225.46+012943.0.fits,J102225.46+012943.0._02,J1022+0132,J1022+0132_148_184,155.6061096,1.495270014,0.7785279,7.33E-17,3.06E-18,1,2.97E-17,1.95E-18,1,2.53E-17,2.19E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J102225.46+013125.1.fits,J102225.46+013125.1._02,J1022+0132,J1022+0132_119_111,155.6060791,1.52365005,0.3844808,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.12E-17,1.49E-18,1,8.81E-18,9.09E-19,1,-99,-99,-99,-99,-99,-99,
J101624.85+470501.5.fits,J101624.85+470501.5._16,J1016+4706,J1016+4706_167_105,156.0836117,-13.7610096,0.524110005,-99,-99,-99,,,,,,,,,,,,,,,,,,,"wrong z? z=0.5838200, z(file)=0.1735089"
J101625.10+470548.3.fits,J101625.10+470548.3._16,J1016+4706,J1016+4706_155_62,156.113632,-14.68699443,0.525033925,,,,,,,,,,,,,,,,,,,,,,"wrong z? z(me) = 0.16409,  z(file) = 0.1641791"
J101625.11+470454.7.fits,J101625.11+470454.7._14,J1016+4706,J1016+4706_167_113,156.1436524,-15.61297925,0.525957846,,,,,,,,,,,,,,,,,,,,,,"z(me) = 0.70989, z(file) = 0.71015"
J101625.79+470715.6.fits,J101625.79+470715.6._14,J1016+4706,J1016+4706_45_47,156.1736727,-16.53896407,0.526881767,,,,,,,,,,,,,,,,,,,,,,"z(me) = 0.72662, z(file) = 0.7268903"
J101626.06+470922.1.fits,J101626.06+470922.1._15,J1016+4706,J1016+4706_13_164,156.2036931,-17.4649489,0.527805687,,,,,,,,,,,,,,,,,,,,,,
J101626.07+470829.4.fits,J101626.07+470829.4._14,J1016+4706,J1016+4706_18_113,156.2337134,-18.39093372,0.528729608,,,,,,,,,,,,,,,,,,,,,,
J101626.29+470458.4.fits,J101626.29+470458.4._14,J1016+4706,J1016+4706_160_113,156.2637338,-19.31691854,0.529653529,,,,,,,,,,,,,,,,,,,,,,
J101626.31+470745.8.fits,J101626.31+470745.8._14,J1016+4706,J1016+4706_31_74,156.2937541,-20.24290337,0.53057745,,,,,,,,,,,,,,,,,,,,,,
J101626.34+470423.6.fits,J101626.34+470423.6._15,J1016+4706,J1016+4706_165_146,156.3237745,-21.16888819,0.53150137,,,,,,,,,,,,,,,,,,,,,,
J101626.53+470608.2.fits,J101626.53+470608.2._14,J1016+4706,J1016+4706_131_54,156.3537948,-22.09487302,0.532425291,,,,,,,,,,,,,,,,,,,,,,
J101627.43+470921.7.fits,J101627.43+470921.7._16,J1016+4706,J1016+4706_17_167,156.3838152,-23.02085784,0.533349212,,,,,,,,,,,,,,,,,,,,,,
J101628.41+470755.1.fits,J101628.41+470755.1._15,J1016+4706,J1016+4706_40_94,156.4138355,-23.94684266,0.534273132,,,,,,,,,,,,,,,,,,,,,,
J101628.65+470910.8.fits,J101628.65+470910.8._15,J1016+4706,J1016+4706_23_161,156.4438559,-24.87282749,0.535197053,,,,,,,,,,,,,,,,,,,,,,
J101628.86+470559.5.fits,J101628.86+470559.5._14,J1016+4706,J1016+4706_124_78,156.4738762,-25.79881231,0.536120974,,,,,,,,,,,,,,,,,,,,,,
J101629.45+470703.2.fits,J101629.45+470703.2._15,J1016+4706,J1016+4706_74_74,156.5038966,-26.72479713,0.537044895,,,,,,,,,,,,,,,,,,,,,,
J101630.21+470615.4.fits,J101630.21+470615.4._15,J1016+4706,J1016+4706_110_84,156.5339169,-27.65078196,0.537968815,,,,,,,,,,,,,,,,,,,,,,
J101630.37+470740.9.fits,J101630.37+470740.9._15,J1016+4706,J1016+4706_54_99,156.5639373,-28.57676678,0.538892736,,,,,,,,,,,,,,,,,,,,,,
J101630.40+470629.8.fits,J101630.40+470629.8._14,J1016+4706,J1016+4706_100_82,156.5939576,-29.5027516,0.539816657,,,,,,,,,,,,,,,,,,,,,,
J101630.66+470847.0.fits,J101630.66+470847.0._16,J1016+4706,J1016+4706_34_150,156.623978,-30.42873643,0.540740578,,,,,,,,,,,,,,,,,,,,,,
J101630.82+470521.3.fits,J101630.82+470521.3._14,J1016+4706,J1016+4706_134_118,156.6539983,-31.35472125,0.541664498,,,,,,,,,,,,,,,,,,,,,,
J101631.03+470616.9.fits,J101631.03+470616.9._16,J1016+4706,J1016+4706_107_91,156.6840187,-32.28070608,0.542588419,,,,,,,,,,,,,,,,,,,,,,
J101632.71+470632.4.fits,J101632.71+470632.4._16,J1016+4706,J1016+4706_96_105,156.714039,-33.2066909,0.54351234,,,,,,,,,,,,,,,,,,,,,,
J101633.49+470738.9.fits,J101633.49+470738.9._16,J1016+4706,J1016+4706_63_125,156.7440594,-34.13267572,0.54443626,,,,,,,,,,,,,,,,,,,,,,
J101637.36+470603.3.fits,J101637.36+470603.3._16,J1016+4706,J1016+4706_105_157,156.7740797,-35.05866055,0.545360181,,,,,,,,,,,,,,,,,,,,,,
J101637.39+470740.9.fits,J101637.39+470740.9._14,J1016+4706,J1016+4706_69_163,156.8041001,-35.98464537,0.546284102,,,,,,,,,,,,,,,,,,,,,,
J101639.05+470613.8.fits,J101639.05+470613.8._16,J1016+4706,J1016+4706_100_172,156.8341204,-36.91063019,0.547208023,,,,,,,,,,,,,,,,,,,,,,
J101641.53+470628.9.fits,J101641.53+470628.9._16,J1016+4706,J1016+4706_94_195,156.8641408,-37.83661502,0.548131943,,,,,,,,,,,,,,,,,,,,,,"z(me)=0.16385, z(file)=0.1638482"
J102208.42+013143.2.fits,J102208.42+013143.2._05,J1022+0132,J1022+0132_257_164,156.8941612,-38.76259984,0.549055864,,,,,,,,,,,,,,,,,,,,,,
J102209.16+013140.6.fits,J102209.16+013140.6._04,J1022+0132,J1022+0132_255_153,156.9241815,-39.68858467,0.549979785,,,,,,,,,,,,,,,,,,,,,,
J102210.75+013044.0.fits,J102210.75+013044.0._02,J1022+0132,J1022+0132_233_157,156.9542019,-40.61456949,0.550903706,,,,,,,,,,,,,,,,,,,,,,"z(me)=0.73949, z(file)=0.7394774"
J105957.25+251453.4.fits,J105957.25+251453.4._03,J1059+2517,J1059+2517_189_137,164.988556,25.2481709,0.5547964,4.81E-17,3.09E-18,1,2.49E-17,1.05E-18,1,9.22E-18,1.15E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J105957.41+251642.2.fits,J105957.41+251642.2._03,J1059+2517,J1059+2517_216_33,164.989212,25.2783909,0.5936934,3.10E-17,2.01E-18,1,7.44E-18,1.37E-18,1,4.85E-18,1.07E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J105957.51+251418.8.fits,J105957.51+251418.8._01,J1059+2517,J1059+2517_186_171,164.989639,25.2385597,0.6005276,4.10E-17,3.07E-18,1,1.64E-17,1.22E-18,1,2.92E-17,1.15E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J105958.06+251727.8.fits,J105958.06+251727.8._01,J1059+2517,J1059+2517_331_22,164.991898,25.29105,0.4490034,4.08E-17,2.83E-18,1,1.60E-17,9.24E-19,1,3.15E-17,1.13E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J105958.18+251827.4.fits,J105958.18+251827.4._02,J1059+2517,J1059+2517_354_79,164.992432,25.3076096,0.276037,1.66E-17,9.73E-18,0,2.96E-17,1.96E-18,1,1.10E-16,1.86E-18,1,7.67E-17,1.24E-18,1,9.02E-18,9.31E-19,1,9.36E-18,1.09E-18,0,1.85E-18,7.65E-19,0,
J105958.31+251344.3.fits,J105958.31+251344.3._03,J1059+2517,J1059+2517_182_205,164.99295,25.2289696,0.2523586,5.30E-17,1.63E-17,0,1.28E-17,3.76E-19,1,5.38E-18,1.51E-18,0,4.83E-17,1.25E-18,1,4.07E-17,1.33E-18,1,1.43E-17,1.58E-18,1,8.81E-18,3.38E-18,1,
J105958.89+251811.8.fits,J105958.89+251811.8._02,J1059+2517,J1059+2517_1_63,164.995361,25.3032703,0.2761983,2.39E-17,8.26E-18,1,3.48E-17,1.82E-18,1,4.68E-17,1.74E-18,1,5.25E-17,1.02E-18,1,3.02E-18,8.92E-19,0,1.22E-17,9.58E-19,1,6.53E-18,8.25E-19,0,
J105959.86+251356.2.fits,J105959.86+251356.2._01,J1059+2517,J1059+2517_176_193,164.999405,25.2322693,0.6001858,7.03E-17,2.58E-18,1,2.68E-17,1.31E-18,1,3.47E-17,1.24E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J110000.03+251821.2.fits,J110000.03+251821.2._03,J1059+2517,J1059+2517_13_74,165.000137,25.3058891,0.5400396,5.87E-17,3.29E-18,1,3.58E-17,1.31E-18,1,1.22E-17,1.84E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J110000.99+251717.8.fits,J110000.99+251717.8._02,J1059+2517,J1059+2517_73_31,165.004105,25.28829,0.1187836,-99,-99,-99,2.69E-17,5.85E-18,1,4.65E-17,5.53E-18,1,1.56E-16,3.14E-18,1,5.16E-17,2.34E-18,1,5.85E-17,1.83E-18,1,3.79E-17,2.37E-18,1,
J110002.60+251452.9.fits,J110002.60+251452.9._02,J1059+2517,J1059+2517_159_145,165.010819,25.2480202,0.25253,-99,-99,-99,3.71E-18,1.42E-18,0,1.46E-17,2.74E-18,1,8.71E-18,8.24E-19,1,1.18E-18,7.05E-19,0,4.08E-18,1.17E-18,0,-7.55E-19,1.40E-01,0,
J110002.60+251849.3.fits,J110002.60+251849.3._02,J1059+2517,J1059+2517_27_113,165.010819,25.3136807,0.1196036,-99,-99,-99,1.35E-17,3.29E-18,1,3.77E-17,3.33E-18,1,7.04E-17,1.77E-18,1,8.46E-18,1.34E-18,0,1.78E-17,1.40E-18,1,1.65E-17,9.97E-19,1,
J110003.53+251604.4.fits,J110003.53+251604.4._01,J1059+2517,J1059+2517_135_91,165.014694,25.2678909,0.3739654,1.53E-17,7.91E-18,2,1.29E-17,1.36E-18,1,2.81E-17,1.43E-18,1,2.99E-17,8.70E-19,1,4.72E-18,1.01E-18,1,4.93E-18,6.88E-19,1,5.76E-18,8.16E-19,1,
J110004.37+251554.4.fits,J110004.37+251554.4._01,J1059+2517,J1059+2517_135_106,165.014694,25.2651005,0.3503274,-99,-99,-99,1.29E-17,1.48E-18,1,1.47E-17,9.81E-19,1,1.76E-17,9.38E-19,1,7.25E-18,1.16E-18,-99,4.39E-18,5.48E-19,1,1.38E-18,4.67E-19,0,
J110004.88+251730.7.fits,J110004.88+251730.7._01,J1059+2517,J1059+2517_75_85,165.014694,25.2918491,0.4552948,9.13E-17,3.21E-18,1,4.09E-17,9.20E-19,1,8.27E-17,1.57E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J110005.66+251738.8.fits,J110005.66+251738.8._02,J1059+2517,J1059+2517_72_97,165.014694,25.2940998,0.214356,-99,-99,-99,2.39E-17,6.60E-18,0,5.82E-16,1.44E-17,1,5.76E-16,6.28E-18,1,6.16E-16,4.67E-18,1,1.38E-16,3.92E-18,1,1.09E-16,3.19E-18,1,
J110005.75+251335.4.fits,J110005.75+251335.4._02,J1059+2517,J1059+2517_156_233,165.014694,25.22649,0.2921728,-99,-99,-99,2.82E-17,1.72E-18,1,1.10E-16,1.91E-18,1,5.53E-17,1.02E-18,1,2.42E-18,8.53E-19,1,7.55E-18,9.48E-19,1,5.43E-18,6.63E-19,1,
J110006.57+251442.8.fits,J110006.57+251442.8._03,J1059+2517,J1059+2517_144_180,165.014694,25.2452107,0.25163,-99,-99,-99,-1.24E-18,2.02E-18,0,7.25E-18,1.59E-18,1,1.95E-17,8.40E-19,1,1.42E-17,9.28E-19,1,1.23E-17,1.71E-18,1,1.55E-17,1.59E-18,1,
J111228.46+354025.1.fits,J111228.46+354025.1._21,J1112+3539,J1112+3539_294_142,165.014694,35.6736412,0.4081005,8.99E-17,5.91E-18,1,3.40E-17,1.49E-18,1,5.96E-17,1.65E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111231.19+354049.6.fits,J111231.19+354049.6._19,J1112+3539,J1112+3539_310_126,165.014694,35.6804314,0.44944,2.16E-17,4.79E-18,1,1.18E-17,1.19E-18,1,2.32E-18,9.66E-19,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111231.63+354041.1.fits,J111231.63+354041.1._19,J1112+3539,J1112+3539_309_117,165.014694,35.6780891,0.1984191,-99,-99,-99,2.90E-17,2.17E-18,1,7.42E-17,2.32E-18,1,6.49E-17,1.48E-18,1,6.77E-18,1.10E-18,1,1.34E-17,5.68E-19,1,9.89E-18,7.83E-19,1,
J111231.90+353827.2.fits,J111231.90+353827.2._20,J1112+3539,J1112+3539_235_107,165.014694,35.6408997,0.451923,2.63E-17,3.75E-18,1,1.02E-17,7.88E-19,1,9.91E-18,1.23E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111232.69+354049.6.fits,J111232.69+354049.6._20,J1112+3539,J1112+3539_316_113,165.014694,35.6804314,0.380578,7.61E-17,6.09E-18,1,2.88E-17,1.08E-18,1,7.06E-17,1.28E-18,1,5.12E-17,7.70E-19,1,3.43E-18,4.40E-19,0,5.29E-18,4.30E-19,1,6.52E-18,5.90E-19,1,
J111232.70+354036.2.fits,J111232.70+354036.2._21,J1112+3539,J1112+3539_311_104,165.014694,35.6767197,0.4494722,2.75E-16,6.05E-18,1,8.44E-17,1.61E-18,1,2.55E-16,2.21E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111233.01+354054.4.fits,J111233.01+354054.4._21,J1112+3539,J1112+3539_319_114,165.014694,35.6817894,0.6199125,1.18E-16,2.77E-18,1,4.05E-17,1.70E-18,1,1.14E-16,1.21E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111233.52+353831.2.fits,J111233.52+353831.2._19,J1112+3539,J1112+3539_230_89,165.014694,35.6419907,0.1890559,2.83E-17,1.24E-17,1,4.45E-17,1.95E-18,1,1.38E-16,2.24E-18,1,1.12E-16,1.36E-18,1,4.95E-18,6.46E-19,0,1.34E-17,8.52E-19,1,7.90E-18,5.46E-19,1,
J111234.43+353905.6.fits,J111234.43+353905.6._20,J1112+3539,J1112+3539_248_61,165.014694,35.6515617,0.626135,5.56E-17,2.12E-18,1,2.28E-17,1.23E-18,1,8.05E-17,8.43E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111234.74+353942.7.fits,J111234.74+353942.7._20,J1112+3539,J1112+3539_285_55,165.014694,35.6618691,0.5813465,1.55E-16,3.58E-18,1,4.49E-17,1.04E-18,1,1.36E-16,1.72E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111235.40+353859.6.fits,J111235.40+353859.6._19,J1112+3539,J1112+3539_238_54,165.014694,35.6498909,0.3717627,4.93E-17,5.63E-18,1,1.71E-17,9.33E-19,1,3.06E-17,1.22E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111235.47+354009.3.fits,J111235.47+354009.3._21,J1112+3539,J1112+3539_313_60,165.014694,35.669239,0.4633018,3.09E-17,5.14E-18,0,1.77E-17,1.34E-18,1,2.67E-17,1.80E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111235.71+353934.5.fits,J111235.71+353934.5._19,J1112+3539,J1112+3539_279_42,165.014694,35.6595802,0.3621253,4.82E-17,7.43E-18,1,5.42E-17,2.04E-18,1,4.65E-17,2.47E-18,1,1.35E-16,2.13E-18,1,6.71E-17,3.27E-18,1,-99,-99,-99,-99,-99,-99,
J111236.43+354030.3.fits,J111236.43+354030.3._20,J1112+3539,J1112+3539_332_70,165.014694,35.6750794,0.4506317,7.07E-17,4.68E-18,1,2.99E-17,1.38E-18,1,3.50E-17,1.00E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111236.93+353909.3.fits,J111236.93+353909.3._19,J1112+3539,J1112+3539_235_33,165.014694,35.6525917,0.5127125,2.59E-17,2.62E-18,1,7.21E-18,8.51E-19,0,2.42E-17,1.12E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111236.96+354105.5.fits,J111236.96+354105.5._21,J1112+3539,J1112+3539_345_101,165.014694,35.6848488,0.460318,1.13E-16,4.37E-18,1,2.68E-17,8.13E-19,1,4.14E-17,1.13E-18,1,2.87E-17,6.51E-19,1,8.68E-18,8.70E-19,1,-99,-99,-99,-99,-99,-99,
J111237.17+354047.6.fits,J111237.17+354047.6._19,J1112+3539,J1112+3539_343_83,165.014694,35.6799011,0.4474667,5.17E-17,2.92E-18,1,1.20E-17,6.58E-19,1,2.58E-17,1.25E-18,1,1.04E-17,8.87E-19,1,4.44E-18,7.56E-19,1,-99,-99,-99,-99,-99,-99,
J111238.65+354216.0.fits,J111238.65+354216.0._21,J1112+3539,J1112+3539_358_168,165.014694,35.7044487,0.5782743,-4.18E-17,3.10E-18,0,5.60E-18,6.35E-19,1,1.02E-17,1.00E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111238.66+353837.7.fits,J111238.66+353837.7._21,J1112+3539,J1112+3539_186_51,165.014694,35.6438103,0.6150562,5.15E-17,2.51E-18,1,2.20E-17,1.52E-18,1,2.49E-17,8.00E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111238.81+354054.8.fits,J111238.81+354054.8._21,J1112+3539,J1112+3539_358_87,165.014694,35.6818886,0.3727954,1.66E-17,9.36E-19,1,1.05E-17,7.33E-19,1,3.34E-17,5.57E-19,1,1.15E-17,6.07E-19,1,9.16E-18,4.16E-19,1,8.51E-18,4.37E-19,1,7.05E-18,3.67E-19,1,
J111240.03+354041.0.fits,J111240.03+354041.0._21,J1112+3539,J1112+3539_9_74,165.014694,35.6780586,0.4501607,8.51E-17,5.09E-18,1,2.14E-17,9.61E-19,1,5.74E-17,1.01E-18,1,2.82E-17,1.29E-18,1,7.82E-18,1.12E-18,1,-99,-99,-99,-99,-99,-99,
J111240.97+353939.9.fits,J111240.97+353939.9._21,J1112+3539,J1112+3539_63_25,165.014694,35.6610794,0.0798776,-99,-99,-99,5.72E-17,5.74E-18,1,4.22E-17,4.39E-18,1,9.30E-17,1.67E-18,1,1.17E-17,1.15E-18,1,3.10E-17,1.45E-18,1,2.08E-17,1.66E-18,1,z is too small
J111241.46+353856.0.fits,J111241.46+353856.0._21,J1112+3539,J1112+3539_138_43,165.014694,35.6488915,0.4457131,4.67E-17,2.67E-18,1,1.32E-17,5.84E-19,1,8.49E-18,1.11E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111241.87+353756.8.fits,J111241.87+353756.8._21,J1112+3539,J1112+3539_160_97,165.014694,35.6324501,0.4180208,1.44E-16,5.07E-18,1,3.51E-17,1.38E-18,1,2.76E-17,1.28E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111242.22+353929.3.fits,J111242.22+353929.3._21,J1112+3539,J1112+3539_88_38,165.014694,35.6581307,0.26888,-99,-99,-99,3.75E-18,1.13E-18,0,6.09E-18,1.15E-18,1,6.02E-17,1.18E-18,1,2.32E-18,7.39E-19,0,7.83E-18,5.47E-19,1,1.15E-18,3.89E-19,0,
J111245.74+353822.3.fits,J111245.74+353822.3._20,J1112+3539,J1112+3539_129_104,165.014694,35.6395416,0.4490203,1.13E-16,2.94E-18,1,3.86E-17,7.94E-19,1,1.02E-16,8.80E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111245.79+353901.5.fits,J111245.79+353901.5._20,J1112+3539,J1112+3539_108_86,165.014694,35.6504097,0.1433139,-99,-99,-99,3.78E-16,1.39E-17,1,9.23E-17,9.45E-18,1,1.64E-15,8.50E-18,1,9.55E-16,6.99E-18,1,1.38E-16,4.65E-18,1,1.55E-16,4.46E-18,1,
J111246.36+353844.2.fits,J111246.36+353844.2._21,J1112+3539,J1112+3539_117_99,165.014694,35.6455994,0.4491348,8.49E-17,3.57E-18,1,2.99E-17,8.39E-19,1,8.01E-17,1.39E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111246.56+353834.8.fits,J111246.56+353834.8._21,J1112+3539,J1112+3539_120_105,165.014694,35.6430092,0.5702868,7.25E-17,1.72E-18,1,8.73E-18,5.32E-19,1,4.11E-17,7.82E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J111246.93+354026.7.fits,J111246.93+354026.7._20,J1112+3539,J1112+3539_58_112,165.014694,35.6740799,0.1548138,-99,-99,-99,5.83E-17,7.52E-18,1,2.27E-17,5.48E-18,1,3.83E-16,3.38E-18,1,4.13E-17,1.82E-18,1,6.18E-17,1.61E-18,1,4.82E-17,2.35E-18,1,
J111248.30+354006.6.fits,J111248.30+354006.6._20,J1112+3539,J1112+3539_71_118,165.014694,35.668499,0.2954038,-99,-99,-99,3.04E-17,2.79E-18,1,7.53E-17,1.79E-18,1,9.51E-17,1.20E-18,1,1.79E-17,7.30E-19,1,2.12E-17,7.00E-19,1,1.49E-17,5.61E-19,1,
J111248.63+353847.6.fits,J111248.63+353847.6._21,J1112+3539,J1112+3539_109_123,165.014694,35.6465492,0.4427509,5.36E-17,4.70E-18,1,8.37E-18,9.94E-19,1,1.45E-17,9.36E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113315.65+032647.5.fits,J113315.65+032647.5._05,J1133+0327,J1133+0327_260_184,165.014694,3.44654012,0.23662,2.46E-16,1.43E-17,1,7.03E-17,3.09E-18,1,5.34E-17,2.86E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113317.88+032711.9.fits,J113317.88+032711.9._06,J1133+0327,J1133+0327_267_148,165.014694,3.45331001,0.4676846,3.68E-17,1.88E-18,1,9.20E-18,1.03E-18,0,6.05E-18,7.71E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113320.56+032719.6.fits,J113320.56+032719.6._05,J1133+0327,J1133+0327_270_108,165.014694,3.45544004,0.4524272,4.43E-17,3.04E-18,1,1.39E-17,1.19E-18,1,1.12E-17,1.34E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113321.09+032714.1.fits,J113321.09+032714.1._07,J1133+0327,J1133+0327_267_100,165.014694,3.45391011,0.2368631,1.34E-16,5.95E-18,1,6.85E-17,2.76E-18,1,8.29E-17,1.60E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113322.44+032712.0.fits,J113322.44+032712.0._05,J1133+0327,J1133+0327_265_80,165.014694,3.45333004,0.2358933,1.11E-16,5.40E-18,1,1.33E-16,2.25E-18,1,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113322.77+032855.6.fits,J113322.77+032855.6._08,J1133+0327,J1133+0327_322_122,165.014694,3.48210001,0.4456032,1.10E-16,1.52E-18,1,2.69E-17,6.47E-19,1,4.38E-17,1.07E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113322.78+032828.7.fits,J113322.78+032828.7._05,J1133+0327,J1133+0327_313_102,165.014694,3.47464991,0.4692532,5.56E-17,2.52E-18,1,2.31E-17,9.97E-19,1,3.46E-17,9.71E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113323.66+032913.6.fits,J113323.66+032913.6._07,J1133+0327,J1133+0327_332_130,165.014694,3.48711991,0.4451404,2.28E-17,2.48E-18,1,1.88E-17,1.03E-18,1,2.55E-17,8.92E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113324.84+032658.7.fits,J113324.84+032658.7._06,J1133+0327,J1133+0327_245_49,165.014694,3.44963002,0.4526395,5.05E-17,2.86E-18,1,1.89E-17,1.40E-18,1,1.49E-17,1.83E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113325.21+032647.3.fits,J113325.21+032647.3._05,J1133+0327,J1133+0327_230_50,165.014694,3.44646001,0.2345118,1.09E-16,1.14E-17,1,5.63E-17,1.27E-18,1,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113326.77+032631.3.fits,J113326.77+032631.3._05,J1133+0327,J1133+0327_198_50,165.014694,3.44202995,0.2361899,3.16E-16,1.83E-17,1,3.20E-17,2.41E-18,1,1.35E-16,4.73E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113327.31+032830.1.fits,J113327.31+032830.1._07,J1133+0327,J1133+0327_354_71,165.014694,3.47501993,0.06343,-99,-99,-99,5.17E-19,-99,0,1.31E-18,-99,0,9.18E-18,1.33E-18,1,7.48E-18,1.35E-18,1,5.04E-18,6.50E-19,1,5.43E-18,6.27E-19,1,z is too small
J113328.16+032717.6.fits,J113328.16+032717.6._07,J1133+0327,J1133+0327_105_6,165.014694,3.45490003,0.2366906,4.17E-17,5.73E-18,1,2.97E-17,2.09E-18,1,2.57E-17,1.82E-18,1,3.42E-17,1.05E-18,1,8.75E-17,1.28E-18,1,-99,-99,-99,-99,-99,-99,
J113328.29+033042.8.fits,J113328.29+033042.8._08,J1133+0327,J1133+0327_2_204,165.014694,3.51189995,0.3632603,6.39E-17,2.62E-18,1,1.40E-17,1.25E-18,1,2.73E-17,1.50E-18,1,9.70E-17,1.58E-18,1,4.49E-17,8.11E-19,1,2.05E-17,6.42E-19,1,1.68E-17,5.34E-19,1,
